YearWeek	ScreenID	Screen	Part	Distr	SUISA	OrigTitle	TotPro	TotAdm	TotBox	Dac	Pro_OV_2D	Adm_OV_2D	Box_OV_2D	Pro_GV_2D	Adm_GV_2D	Box_GV_2D	Pro_FV_2D	Adm_FV_2D	Box_FV_2D	Pro_IV_2D	Adm_IV_2D	Box_IV_2D	Pro_OV_3D	Adm_OV_3D	Box_OV_3D	Pro_GV_3D	Adm_GV_3D	Box_GV_3D	Pro_FV_3D	Adm_FV_3D	Box_FV_3D	Pro_IV_3D	Adm_IV_3D	Box_IV_3D	TotPro_OV	TotAdm_OV	TotBox_OV	TotPro_GV	TotAdm_GV	TotBox_GV	TotPro_FV	TotAdm_FV	TotBox_FV	TotPro_IV	TotAdm_IV	TotBox_IV	TotPro_2D	TotAdm_2D	TotBox_2D	TotPro_3D	TotAdm_3D	TotBox_3D
202247	108414	Reinach, TaB* Atelierkino	G	OUTSIDE THE BOX	1017152	Giuseppe et le fantôme de l'hiver (KFP)	1	16	214	r	0	0	0	1	16	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	214	0	0	0	0	0	0	1	16	214	0	0	0
202247	108414	Reinach, TaB* Atelierkino	G	PRAESENS	1017245	Lichtspieler	1	7	91	r	1	7	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	91	0	0	0	0	0	0	0	0	0	1	7	91	0	0	0
202244	108414	Reinach, TaB* Atelierkino	G	XENIX	1017020	Triangle of Sadness	1	9	144	r	0	0	0	1	9	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	144	0	0	0	0	0	0	1	9	144	0	0	0
202242	108414	Reinach, TaB* Atelierkino	G	XENIX	1017020	Triangle of Sadness	1	16	244	r	0	0	0	1	16	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	244	0	0	0	0	0	0	1	16	244	0	0	0
202242	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1016722	Jill	1	6	93	r	1	6	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	93	0	0	0	0	0	0	0	0	0	1	6	93	0	0	0
202241	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1016722	Jill	1	4	64	r	1	4	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	64	0	0	0	0	0	0	0	0	0	1	4	64	0	0	0
202240	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1016513	Drii Winter	1	13	185	r	1	13	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	185	0	0	0	0	0	0	0	0	0	1	13	185	0	0	0
202240	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1016722	Jill	1	21	318	r	1	21	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	318	0	0	0	0	0	0	0	0	0	1	21	318	0	0	0
202239	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1016513	Drii Winter	1	12	180	r	1	12	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	180	0	0	0	0	0	0	0	0	0	1	12	180	0	0	0
202238	108414	Reinach, TaB* Atelierkino	G	XENIX	1015724	Paolo Conte, via con me	1	6	87	r	1	6	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	87	0	0	0	0	0	0	0	0	0	1	6	87	0	0	0
202238	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1016513	Drii Winter	1	18	246	r	1	18	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	246	0	0	0	0	0	0	0	0	0	1	18	246	0	0	0
202237	108414	Reinach, TaB* Atelierkino	G	XENIX	1015808	6 Días en Barcelona	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202237	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1016513	Drii Winter	1	26	398	r	1	26	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	398	0	0	0	0	0	0	0	0	0	1	26	398	0	0	0
202236	108414	Reinach, TaB* Atelierkino	G	XENIX	1015808	6 Días en Barcelona	1	2	26	r	1	2	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	26	0	0	0	0	0	0	0	0	0	1	2	26	0	0	0
202236	108414	Reinach, TaB* Atelierkino	G	XENIX	1015724	Paolo Conte, via con me	1	7	109	r	1	7	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	109	0	0	0	0	0	0	0	0	0	1	7	109	0	0	0
202236	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1016513	Drii Winter	1	11	155	r	1	11	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	155	0	0	0	0	0	0	0	0	0	1	11	155	0	0	0
202235	108414	Reinach, TaB* Atelierkino	G	XENIX	1015724	Paolo Conte, via con me	1	4	58	r	1	4	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	58	0	0	0	0	0	0	0	0	0	1	4	58	0	0	0
202235	108414	Reinach, TaB* Atelierkino	G	XENIX	1015808	6 Días en Barcelona	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202222	108414	Reinach, TaB* Atelierkino	G	WB	1014340	Sonic the Hedgehog 2	1	3	44	r	0	0	0	1	3	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	44	0	0	0	0	0	0	1	3	44	0	0	0
202222	108414	Reinach, TaB* Atelierkino	G	MOVIEBIZ	1014745	That Girl	1	3	48	r	1	3	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0
202222	108414	Reinach, TaB* Atelierkino	G	PATHE	1014816	The Duke	2	6	90	r	2	6	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	90	0	0	0	0	0	0	0	0	0	2	6	90	0	0	0
202222	108414	Reinach, TaB* Atelierkino	G	CINEWORX	1015430	Olga	1	3	48	r	1	3	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0
202222	108414	Reinach, TaB* Atelierkino	G	PATHE	1015736	Official Competition (competencia oficial) 	2	4	55	r	2	4	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	55	0	0	0	0	0	0	0	0	0	2	4	55	0	0	0
202222	108414	Reinach, TaB* Atelierkino	G	MOVIEBIZ	1015967	Peterchens Mondfahrt	1	2	24	r	1	2	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	24	0	0	0	0	0	0	0	0	0	1	2	24	0	0	0
202222	108414	Reinach, TaB* Atelierkino	G	CINEWORX	1016022	Petite nature	1	2	29	r	1	2	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	29	0	0	0	0	0	0	0	0	0	1	2	29	0	0	0
202221	108414	Reinach, TaB* Atelierkino	G	WB	1013400	Fantastic Beasts: The Secrets of Dumbledore	1	1	12	r	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	0	0	0	0	0	0	0	0	0	1	1	12	0	0	0
202221	108414	Reinach, TaB* Atelierkino	G	WB	1014340	Sonic the Hedgehog 2	1	5	64	r	0	0	0	1	5	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	64	0	0	0	0	0	0	1	5	64	0	0	0
202221	108414	Reinach, TaB* Atelierkino	G	MOVIEBIZ	1014745	That Girl	1	1	16	r	1	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	16	0	0	0	0	0	0	0	0	0	1	1	16	0	0	0
202221	108414	Reinach, TaB* Atelierkino	G	PATHE	1014816	The Duke	2	19	274	r	2	19	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	274	0	0	0	0	0	0	0	0	0	2	19	274	0	0	0
202221	108414	Reinach, TaB* Atelierkino	G	CINEWORX	1015430	Olga	1	1	16	r	1	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	16	0	0	0	0	0	0	0	0	0	1	1	16	0	0	0
202221	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1015433	La Panthère des Neiges	1	0	0	r	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202221	108414	Reinach, TaB* Atelierkino	G	PATHE	1015736	Official Competition (competencia oficial) 	1	2	32	r	1	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0
202221	108414	Reinach, TaB* Atelierkino	G	CINEWORX	1016022	Petite nature	1	1	13	r	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	13	0	0	0	0	0	0	0	0	0	1	1	13	0	0	0
202220	108414	Reinach, TaB* Atelierkino	G	WB	1013400	Fantastic Beasts: The Secrets of Dumbledore	1	4	56	r	1	4	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	56	0	0	0	0	0	0	0	0	0	1	4	56	0	0	0
202220	108414	Reinach, TaB* Atelierkino	G	MOVIEBIZ	1014745	That Girl	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202220	108414	Reinach, TaB* Atelierkino	G	PATHE	1014816	The Duke	1	1	16	r	1	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	16	0	0	0	0	0	0	0	0	0	1	1	16	0	0	0
202220	108414	Reinach, TaB* Atelierkino	G	AARDVARK FILM EMPORIUM	1015118	La Mif	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202220	108414	Reinach, TaB* Atelierkino	G	JMH	1015408	Lynx	1	1	16	r	0	0	0	1	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	16	0	0	0	0	0	0	1	1	16	0	0	0
202220	108414	Reinach, TaB* Atelierkino	G	CINEWORX	1015430	Olga	1	7	91	r	1	7	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	91	0	0	0	0	0	0	0	0	0	1	7	91	0	0	0
202220	108414	Reinach, TaB* Atelierkino	G	PATHE	1015736	Official Competition (competencia oficial) 	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202220	108414	Reinach, TaB* Atelierkino	G	CINEWORX	1016022	Petite nature	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202220	108414	Reinach, TaB* Atelierkino	G	OUTSIDE THE BOX	1016168	Zebulon (KFP)	1	6	80	r	0	0	0	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	80	0	0	0	0	0	0	1	6	80	0	0	0
202219	108414	Reinach, TaB* Atelierkino	G	WB	1013400	Fantastic Beasts: The Secrets of Dumbledore	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202219	108414	Reinach, TaB* Atelierkino	G	WB	1014340	Sonic the Hedgehog 2	1	8	108	r	0	0	0	1	8	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	108	0	0	0	0	0	0	1	8	108	0	0	0
202219	108414	Reinach, TaB* Atelierkino	G	MOVIEBIZ	1014745	That Girl	1	12	180	r	1	12	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	180	0	0	0	0	0	0	0	0	0	1	12	180	0	0	0
202219	108414	Reinach, TaB* Atelierkino	G	AARDVARK FILM EMPORIUM	1015118	La Mif	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202219	108414	Reinach, TaB* Atelierkino	G	CINEWORX	1015430	Olga	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202219	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1015433	La Panthère des Neiges	1	2	32	r	1	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0
202219	108414	Reinach, TaB* Atelierkino	G	TRIGON	1015583	Clara Sola	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202219	108414	Reinach, TaB* Atelierkino	G	CINEWORX	1016022	Petite nature	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202219	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1016486	Geschichten vom Franz	1	7	100	r	1	7	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	100	0	0	0	0	0	0	0	0	0	1	7	100	0	0	0
202218	108414	Reinach, TaB* Atelierkino	G	WB	1013400	Fantastic Beasts: The Secrets of Dumbledore	1	5	72	r	1	5	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	72	0	0	0	0	0	0	0	0	0	1	5	72	0	0	0
202218	108414	Reinach, TaB* Atelierkino	G	ELITE	1014104	Die schwarze Spinne	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202218	108414	Reinach, TaB* Atelierkino	G	AARDVARK FILM EMPORIUM	1015118	La Mif	1	3	48	r	1	3	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0
202218	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1015191	Ouistreham	1	1	16	r	1	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	16	0	0	0	0	0	0	0	0	0	1	1	16	0	0	0
202218	108414	Reinach, TaB* Atelierkino	G	CINEWORX	1015430	Olga	1	1	16	r	1	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	16	0	0	0	0	0	0	0	0	0	1	1	16	0	0	0
202218	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1015433	La Panthère des Neiges	1	9	140	r	1	9	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	140	0	0	0	0	0	0	0	0	0	1	9	140	0	0	0
202218	108414	Reinach, TaB* Atelierkino	G	TRIGON	1015583	Clara Sola	1	2	26	r	1	2	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	26	0	0	0	0	0	0	0	0	0	1	2	26	0	0	0
202218	108414	Reinach, TaB* Atelierkino	G	CINEWORX	1016022	Petite nature	1	5	74	r	1	5	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	74	0	0	0	0	0	0	0	0	0	1	5	74	0	0	0
202218	108414	Reinach, TaB* Atelierkino	G	OUTSIDE THE BOX	1016168	Zebulon (KFP)	1	6	80	r	0	0	0	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	80	0	0	0	0	0	0	1	6	80	0	0	0
202218	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1016486	Geschichten vom Franz	1	2	28	r	1	2	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	28	0	0	0	0	0	0	0	0	0	1	2	28	0	0	0
202217	108414	Reinach, TaB* Atelierkino	G	ELITE	1014104	Die schwarze Spinne	2	88	1718	r	2	88	1718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	88	1718	0	0	0	0	0	0	0	0	0	2	88	1718	0	0	0
202217	108414	Reinach, TaB* Atelierkino	G	AARDVARK FILM EMPORIUM	1015118	La Mif	1	4	64	r	1	4	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	64	0	0	0	0	0	0	0	0	0	1	4	64	0	0	0
202217	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1015191	Ouistreham	1	3	42	r	1	3	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	42	0	0	0	0	0	0	0	0	0	1	3	42	0	0	0
202217	108414	Reinach, TaB* Atelierkino	G	JMH	1015408	Lynx	1	8	120	r	0	0	0	1	8	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	120	0	0	0	0	0	0	1	8	120	0	0	0
202217	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1015433	La Panthère des Neiges	1	5	69	r	1	5	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	69	0	0	0	0	0	0	0	0	0	1	5	69	0	0	0
202217	108414	Reinach, TaB* Atelierkino	G	XENIX	1015500	Wild Men	1	6	81	r	1	6	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	81	0	0	0	0	0	0	0	0	0	1	6	81	0	0	0
202217	108414	Reinach, TaB* Atelierkino	G	TRIGON	1015583	Clara Sola	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202217	108414	Reinach, TaB* Atelierkino	G	MOVIEBIZ	1015967	Peterchens Mondfahrt	1	4	61	r	1	4	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	61	0	0	0	0	0	0	0	0	0	1	4	61	0	0	0
202217	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1016486	Geschichten vom Franz	1	1	12	r	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	0	0	0	0	0	0	0	0	0	1	1	12	0	0	0
202216	108414	Reinach, TaB* Atelierkino	G	WB	1013301	Wunderschön	1	10	129	r	1	10	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	129	0	0	0	0	0	0	0	0	0	1	10	129	0	0	0
202216	108414	Reinach, TaB* Atelierkino	G	ELITE	1014104	Die schwarze Spinne	1	8	128	r	1	8	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	128	0	0	0	0	0	0	0	0	0	1	8	128	0	0	0
202216	108414	Reinach, TaB* Atelierkino	G	OUTSIDE THE BOX	1014282	Bonjour le monde !	1	0	0	r	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202216	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1015191	Ouistreham	1	3	48	r	1	3	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0
202216	108414	Reinach, TaB* Atelierkino	G	ELITE	1015198	Die Häschenschule - Der grosse Eierklau	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202216	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1015433	La Panthère des Neiges	1	2	25	r	1	2	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	25	0	0	0	0	0	0	0	0	0	1	2	25	0	0	0
202216	108414	Reinach, TaB* Atelierkino	G	TRIGON	1015583	Clara Sola	1	7	100	r	1	7	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	100	0	0	0	0	0	0	0	0	0	1	7	100	0	0	0
202216	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1016087	Belfast	1	4	64	r	0	0	0	1	4	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	64	0	0	0	0	0	0	1	4	64	0	0	0
202216	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1016486	Geschichten vom Franz	1	4	52	r	1	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	52	0	0	0	0	0	0	0	0	0	1	4	52	0	0	0
202215	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1003909	Good Bye Lenin	1	5	68	r	1	5	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	68	0	0	0	0	0	0	0	0	0	1	5	68	0	0	0
202215	108414	Reinach, TaB* Atelierkino	G	WB	1013301	Wunderschön	1	15	234	r	1	15	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	234	0	0	0	0	0	0	0	0	0	1	15	234	0	0	0
202215	108414	Reinach, TaB* Atelierkino	G	ELITE	1014104	Die schwarze Spinne	1	12	192	r	1	12	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	192	0	0	0	0	0	0	0	0	0	1	12	192	0	0	0
202215	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1015191	Ouistreham	1	10	143	r	1	10	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	143	0	0	0	0	0	0	0	0	0	1	10	143	0	0	0
202215	108414	Reinach, TaB* Atelierkino	G	ELITE	1015198	Die Häschenschule - Der grosse Eierklau	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202215	108414	Reinach, TaB* Atelierkino	G	JMH	1015408	Lynx	1	30	428	r	0	0	0	1	30	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	428	0	0	0	0	0	0	1	30	428	0	0	0
202215	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1015433	La Panthère des Neiges	1	8	108	r	0	0	0	1	8	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	108	0	0	0	0	0	0	1	8	108	0	0	0
202215	108414	Reinach, TaB* Atelierkino	G	XENIX	1015500	Wild Men	1	4	64	r	1	4	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	64	0	0	0	0	0	0	0	0	0	1	4	64	0	0	0
202215	108414	Reinach, TaB* Atelierkino	G	MOVIEBIZ	1015967	Peterchens Mondfahrt	1	12	153	r	1	12	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	153	0	0	0	0	0	0	0	0	0	1	12	153	0	0	0
202215	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1016087	Belfast	1	2	26	r	0	0	0	1	2	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	26	0	0	0	0	0	0	1	2	26	0	0	0
202214	108414	Reinach, TaB* Atelierkino	G	WB	1013301	Wunderschön	1	21	326	r	1	21	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	326	0	0	0	0	0	0	0	0	0	1	21	326	0	0	0
202214	108414	Reinach, TaB* Atelierkino	G	ROYAL FILM	1013960	Delhi Dreams	1	7	112	r	1	7	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	112	0	0	0	0	0	0	0	0	0	1	7	112	0	0	0
202214	108414	Reinach, TaB* Atelierkino	G	ELITE	1014104	Die schwarze Spinne	2	43	631	r	2	43	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	43	631	0	0	0	0	0	0	0	0	0	2	43	631	0	0	0
202214	108414	Reinach, TaB* Atelierkino	G	OUTSIDE THE BOX	1014282	Bonjour le monde !	1	6	80	r	0	0	0	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	80	0	0	0	0	0	0	1	6	80	0	0	0
202214	108414	Reinach, TaB* Atelierkino	G	ELITE	1015198	Die Häschenschule - Der grosse Eierklau	1	9	132	r	1	9	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	132	0	0	0	0	0	0	0	0	0	1	9	132	0	0	0
202214	108414	Reinach, TaB* Atelierkino	G	XENIX	1015499	Compartment N°6	1	3	39	r	1	3	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	39	0	0	0	0	0	0	0	0	0	1	3	39	0	0	0
202214	108414	Reinach, TaB* Atelierkino	G	XENIX	1015500	Wild Men	1	5	80	r	1	5	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	80	0	0	0	0	0	0	0	0	0	1	5	80	0	0	0
202214	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1016087	Belfast	1	3	48	r	0	0	0	1	3	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0	0	0	0	1	3	48	0	0	0
202213	108414	Reinach, TaB* Atelierkino	G	XENIX	1015500	Wild Men	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202213	108414	Reinach, TaB* Atelierkino	G	XENIX	1015499	Compartment N°6	1	2	32	r	1	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0
